Specified Values,Specified Attribute Names,Country,Fitness,Prediction,Prediction Error,Accuracy,Numerosity,Avg Action Set Size,TimeStamp GA,Iteration Initialized,Specificity,Deletion Probability,Experience,Match Count
"0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_4, R_5",1.0,0.018688450050114068,396.20608000000004,411.01448533333337,8.525392063288132e-10,2,20.9764736,4850,3707,0.45454545454545453,0.001473065580504873,12,35
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_4, R_5, R_6",1.0,0.07907057527154264,0.0,0.0,1.0,1,16.4,4889,3708,0.6363636363636364,0.0005758421549053869,5,10
"0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_1, R_2, R_3, R_5",1.0,0.007214690435029122,735.1424000000001,326.0245333333333,2.7148671983235486e-09,1,20.0338176,4776,3712,0.5454545454545454,0.0007034339449856992,11,23
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_1, R_2, R_4, R_7",1.0,0.0283322423150225,924.502528,164.4167168,8.32281309589916e-08,1,20.080559104,4968,3720,0.5454545454545454,0.0007050751479361186,13,21
"0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_2, R_3, R_7",0.0,0.06812114102526656,0.0,0.0,1.0,1,24.784,4852,3724,0.45454545454545453,0.0008702239004375067,10,36
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_3, R_4, R_5",1.0,0.059871478804625324,0.0,0.0,1.0,1,19.333333333333332,4889,3731,0.6363636363636364,0.0006788383126933423,3,8
"0.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_6, R_7",0.0,0.14156104859951502,0.0,0.0,1.0,1,18.552,4993,3733,0.5454545454545454,0.0006514038815734597,8,26
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_4, R_7",0.0,0.030030440302354668,0.0,0.0,1.0,1,12.0,4648,3739,0.6363636363636364,0.0004213479182234539,1,6
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, R_2, R_4, R_5",0.0,0.0024731639579677125,739.3985012110459,347.2961567705443,1.97924753686332e-09,1,13.157058385428874,4963,3740,0.45454545454545453,0.012083944749794908,22,39
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_2, R_0, R_1, R_3, R_5",0.0,0.015501265173017104,476.16,397.99466666666666,1.0014141836403075e-09,1,14.724160000000001,4930,3744,0.5454545454545454,0.000516999513632421,9,22
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_4, R_7",1.0,0.08466223761651757,1000.0,0.0,1.0,1,21.7102336,4530,3745,0.5454545454545454,0.00076229681095874,11,17
"0.0, 1.0, 1.0, 0.0","A_1, R_0, R_1, R_3",0.0,0.0020409735452256344,512.9676273965255,430.85075681072084,6.735435774455191e-10,1,13.252641221937072,4993,3746,0.36363636363636365,0.01474918092784703,28,81
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_6, R_7",1.0,0.10819611005310806,1000.0,0.0,1.0,2,23.417486904662432,4773,3748,0.45454545454545453,0.001644484892884085,32,41
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, R_0, R_3, R_5, R_6, R_7",1.0,0.00999155255700607,892.5209600000001,206.7442346666666,2.6474816727719706e-08,1,14.981923839999999,4710,3755,0.5454545454545454,0.0005260502017471945,12,15
"1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_6",0.0,0.4690276676505286,1000.0,0.0,1.0,6,18.34618732916393,4974,3776,0.36363636363636365,0.0038650639192403646,50,74
"1.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_4, R_6",0.0,0.07289825960303553,1000.0,0.0,1.0,1,19.789590425600004,4919,3776,0.5454545454545454,0.0006948585606934463,15,19
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_4, R_5",0.0,0.2663353781957568,0.0,0.0,1.0,2,16.980800000000002,4630,3778,0.5454545454545454,0.0011924707882948044,8,21
"0.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_2, R_5, R_6",0.0,0.02142361864220508,650.57792,372.6861653333333,1.3908607227665018e-09,1,14.686266880000002,4993,3778,0.45454545454545453,0.0005156689980301717,12,39
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_4, R_5, R_6",0.0,0.092848874605496,1000.0,0.0,1.0,1,17.7088,4721,3786,0.6363636363636364,0.0006217971678529583,8,10
"0.0, 1.0, 0.0, 0.0","A_1, A_2, R_1, R_5",1.0,0.253472209679474,0.0,0.0,1.0,3,17.045684646021797,4976,3801,0.36363636363636365,0.001795540935073694,23,74
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_5, R_7",0.0,0.1379168546064522,0.0,0.0,1.0,1,14.25,4901,3811,0.5454545454545454,0.0005003506528903515,4,18
"0.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_2, R_0, R_1, R_3, R_5",1.0,0.000839041911920245,566.560768,408.84456106666664,8.754047057885898e-10,1,29.000269312,4976,3814,0.5454545454545454,0.001018266925210893,13,19
"1.0, 1.0, 1.0, 1.0","A_0, A_1, R_6, R_7",1.0,0.056861722387813396,1000.0,0.0,1.0,1,24.292420585802454,4975,3819,0.36363636363636365,0.00085296340353637,59,72
"1.0, 1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_1, R_7",1.0,0.06137692394025353,0.0,0.0,1.0,1,18.568,4970,3822,0.5454545454545454,0.0006519656787977577,7,19
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_3, R_5",0.0,0.23107571174587857,1000.0,0.0,1.0,1,12.5312,4679,3835,0.5454545454545454,0.00043999958607014543,9,17
"0.0, 1.0, 1.0, 1.0","A_1, R_0, R_1, R_4",0.0,0.001037608078044633,248.8209733844992,363.6377234108143,1.572734266401829e-09,1,14.160006052859085,4999,3836,0.36363636363636365,0.0005249295471158419,20,70
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_1, R_6, R_7",1.0,0.00843389875530831,675.392,385.1605333333333,1.1797530342182595e-09,1,16.168895999999997,4815,3855,0.45454545454545453,0.0005677275557976274,10,34
"1.0, 1.0, 0.0, 1.0, 0.0","A_2, R_1, R_3, R_5, R_7",1.0,0.04343679493489501,977.1301581422592,80.10308712224081,3.0321712862851077e-06,1,14.352992850457396,4747,3859,0.45454545454545453,0.0005039669714846951,20,34
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, R_1, R_2, R_5, R_6",1.0,0.03209009999917249,568.71634944,427.6150326613333,6.994153807643175e-10,1,18.040480378879998,4966,3861,0.45454545454545453,0.0006334432376160128,15,34
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, R_0, R_1, R_3, R_5, R_7",1.0,0.023587423217106718,680.0,341.3333333333333,2.1582735598713043e-09,1,27.96,4687,3863,0.5454545454545454,0.0009817406494606476,6,13
"1.0, 1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_5, R_7",0.0,0.07427540975271428,0.0,0.0,1.0,1,20.84,4786,3865,0.5454545454545454,0.0007317408846480649,6,21
"0.0, 1.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, R_0, R_2, R_6, R_7",0.0,0.01126948294263941,609.6,356.26666666666665,1.7423044583850385e-09,1,22.4608,4989,3866,0.5454545454545454,0.000788650943469446,8,17
"1.0, 0.0, 0.0, 0.0","A_2, R_1, R_3, R_4",1.0,0.00613255395694794,111.667707774736,245.5384575752096,1.1204755474095489e-08,1,16.34597623099387,4915,3871,0.36363636363636365,0.006054416902889386,30,66
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_1, R_5, R_6, R_7",0.0,0.011084098784008633,364.8,373.3333333333333,1.3788472593961975e-09,1,17.7456,4945,3873,0.5454545454545454,0.0006230893014688436,8,16
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_6, R_7",0.0,0.24244960870415141,0.0,0.0,1.0,1,12.5,4525,3874,0.5454545454545454,0.0004389040814827645,4,18
"0.0, 1.0, 0.0, 0.0, 0.0","A_2, R_1, R_2, R_4, R_6",1.0,0.005907174177255753,134.34879999999998,240.29866666666663,1.2480822152634003e-08,1,21.693248,4960,3878,0.45454545454545453,0.0007617004070254254,11,36
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0","A_0, R_1, R_2, R_3, R_5, R_6",1.0,0.01533586837004772,600.0,346.66666666666663,1.997282869425226e-09,1,20.2,4537,3884,0.5454545454545454,0.0007092689956761473,5,13
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_2, R_3, R_4",0.0,0.07229091312743234,487.8848,388.22912,1.1338600725906916e-09,1,14.1303041024,4906,3887,0.45454545454545453,0.0004961478514508809,14,41
"0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_4, R_6, R_7",0.0,0.2009929427378112,1000.0,0.0,1.0,2,2.0,3908,3894,0.6363636363636364,0.00014044930607448464,1,7
"1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_7",1.0,0.054228495684470565,760.7276544,292.20446208,4.694245325698377e-09,1,24.851165228236802,4975,3896,0.45454545454545453,0.0008725822278620551,17,33
"0.0, 1.0, 0.0, 0.0, 0.0","A_1, R_1, R_2, R_4, R_5",1.0,0.01221333467665166,695.1424000000001,334.76266666666663,2.3785643555599373e-09,2,16.7954304,4850,3897,0.45454545454545453,0.001179453272451152,11,31
"0.0, 0.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_4, R_5, R_7",1.0,0.06945584548868189,230.4,255.99999999999997,9.094947017729287e-09,1,21.7072,4850,3900,0.5454545454545454,0.0007621902942050132,8,16
"0.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_3, R_6, R_7",0.0,0.04229083850648468,333.33333333333337,277.77777777777777,6.0466176e-09,1,12.666666666666666,4939,3908,0.5454545454545454,0.00044475613590253465,3,12
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_1, A_2, R_0, R_2, R_3, R_7",0.0,0.008104107510809122,262.4,294.82666666666665,4.489171411102076e-09,1,28.808,4988,3914,0.5454545454545454,0.0010115159023484383,8,15
"1.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, R_2, R_3, R_6",0.0,0.0011273163288711503,435.4245001216,426.6696411272534,7.07198428967575e-10,1,23.1753445810176,4987,3914,0.45454545454545453,0.0008137402661102474,17,35
"0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_3, R_4, R_7",1.0,0.02934652471374232,0.0,0.0,1.0,1,15.0,4978,3918,0.6363636363636364,0.0005266848977793174,1,7
"1.0, 1.0, 1.0, 1.0, 0.0","A_1, R_2, R_3, R_5, R_6",0.0,0.0029292339206664375,508.92800000000005,392.53333333333336,1.0730434023774324e-09,1,18.519168,4838,3928,0.45454545454545453,0.0006502510736692003,10,30
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, R_0, R_1, R_2, R_5, R_7",0.0,0.06670960342313208,416.0,360.53333333333336,1.641620930246691e-09,1,15.112,4979,3929,0.5454545454545454,0.0005306174783494029,7,14
"1.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_7",0.0,0.000662629639834917,721.1561074360319,362.5727051781462,1.5959690521544096e-09,1,20.651482376503296,4951,3931,0.45454545454545453,0.0007251215922973341,19,33
"0.0, 0.0, 0.0, 0.0, 1.0","A_2, R_2, R_4, R_6, R_7",1.0,0.011976084422806232,262.3488,340.1591466666667,2.195782063612626e-09,1,21.218931200000004,4960,3932,0.45454545454545453,0.000745046040670558,11,35
"1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_4, R_5, R_6",1.0,0.00165140247506096,551.880704,422.2663338666666,7.448480952248179e-10,1,16.178490880000002,4923,3935,0.45454545454545453,0.0005680644543570947,13,29
"1.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_5",1.0,0.25504363403260255,1000.0,0.0,1.0,2,15.534113472644151,4992,3940,0.36363636363636365,0.0010908777288575868,54,70
"0.0, 1.0, 1.0, 1.0","A_0, R_0, R_2, R_3",1.0,0.10443571801420119,947.5712000000001,104.85759999999996,7.888609052210136e-07,2,20.44292514339669,4991,3943,0.36363636363636365,0.0015662665342056495,38,62
"1.0, 1.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_4, R_6",1.0,0.24937900166426255,0.0,0.0,1.0,2,14.52,4923,3944,0.5454545454545454,0.0010196619621007585,6,14
"0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, R_0, R_4, R_6",1.0,0.04565268052185578,360.0,256.0,9.09494701772928e-09,1,18.19392,4834,3951,0.45454545454545453,0.0006388308596936718,9,32
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_2, R_3, R_4, R_6",1.0,0.05433721080671918,0.0,0.0,1.0,1,20.0,4432,3951,0.7272727272727273,0.0007022465303724232,3,6
"1.0, 1.0, 1.0, 1.0","A_0, R_1, R_4, R_5",0.0,0.00048251296924838873,311.12819638272,403.45924883797335,9.354091675196617e-10,1,19.35403623186432,4972,3957,0.36363636363636365,0.0006795652396264443,18,64
"0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_2, R_0, R_1, R_2, R_3, R_4, R_6, R_7",1.0,0.007346257376482606,425.6,373.33333333333337,1.3788472593961962e-09,1,31.064,3964,3964,0.8181818181818182,0.0010907293109744477,0,3
"0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, R_1, R_3, R_4, R_6, R_7",0.0,0.07655231337635171,1000.0,0.0,1.0,1,22.0,3965,3965,0.6363636363636364,0.0007724711834096654,1,8
"0.0, 1.0, 0.0, 0.0, 0.0","A_1, A_2, R_0, R_4, R_5",0.0,0.009393127146126005,888.5928007452591,177.9626571369633,5.602161085044632e-08,1,21.03561796133375,4927,3965,0.45454545454545453,0.0007386094863793225,22,34
"1.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_2, R_4, R_7",1.0,0.0768964577195697,1000.0,0.0,1.0,1,18.677632,4968,3969,0.5454545454545454,0.0006558151133786471,10,15
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_5, R_6",1.0,0.04439788567534773,0.0,0.0,1.0,1,18.666666666666668,4789,3970,0.5454545454545454,0.0006554300950142617,3,20
"0.0, 1.0, 1.0, 0.0, 0.0, 1.0","A_0, A_2, R_2, R_3, R_4, R_6",1.0,0.03834328758251,666.6666666666666,277.77777777777777,6.0466176e-09,1,11.333333333333334,4434,3980,0.5454545454545454,0.00039793970054437315,3,12
"1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_0, R_3, R_4, R_6",1.0,0.057593697300831505,0.0,0.0,1.0,1,17.0,4001,3984,0.6363636363636364,0.0005969095508165596,2,7
"0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0",0.0,0.24860463580879735,1000.0,0.0,1.0,1,10.557915572595817,4995,3988,0.36363636363636365,0.0003707129789410194,39,59
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_1, A_2, R_0, R_1, R_3, R_4, R_5, R_6",0.0,0.06008738189365169,1000.0,0.0,1.0,1,13.0,3988,3988,0.7272727272727273,0.000456460244742075,1,3
"1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_7",1.0,0.5870568747863808,1000.0,0.0,1.0,9,19.260474394726128,4968,3989,0.36363636363636365,0.006086520592660493,43,61
"1.0, 0.0, 0.0, 0.0, 0.0","A_1, A_2, R_2, R_3, R_6",1.0,0.13356830998166358,0.0,0.0,1.0,1,15.408,4523,3992,0.45454545454545453,0.0005410107269989148,7,28
"1.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_4, R_6",1.0,0.11486336872183016,0.0,0.0,1.0,1,14.8,4923,3992,0.5454545454545454,0.0005196624324755932,5,17
"0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_1, R_4, R_6",1.0,0.0006398250498202968,931.7382325600256,157.51687689295187,1.0312513687411388e-07,1,12.45615622213468,4973,3994,0.45454545454545453,0.0442207032593938,20,34
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, R_0, R_1, R_2, R_4, R_5, R_7",0.0,0.05989180204437722,1000.0,0.0,1.0,1,18.333333333333332,3995,3995,0.7272727272727273,0.0006437259861747211,3,4
"0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_0, R_2, R_6, R_7",0.0,0.018744817284413122,672.3199999999999,367.2746666666667,1.4963911594087293e-09,1,18.858880000000003,4308,3998,0.5454545454545454,0.0006621791523354943,9,13
"1.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_0, R_2, R_6",0.0,0.008342631170065612,412.0133632,413.20251391999994,8.302047703556788e-10,1,15.936320716800001,4972,3999,0.45454545454545453,0.0005595612965137484,14,35
"0.0, 0.0, 0.0, 0.0","R_1, R_2, R_3, R_4",1.0,0.01607501105404557,449.9112028956262,439.1589698817666,6.121970203403984e-10,2,17.455069217693367,4915,4010,0.36363636363636365,0.0012257761795535654,21,54
"0.0, 0.0, 0.0, 1.0, 0.0","A_0, A_1, R_1, R_3, R_4",1.0,0.07292602976555529,307.2,339.62666666666667,2.2130492891812904e-09,1,19.4608,4976,4014,0.45454545454545453,0.0006833139639135826,8,30
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_1, R_0, R_3, R_4, R_6",0.0,0.00228347824699194,880.7769088,238.3133627733333,1.3009422715132477e-08,1,21.199748403199997,4860,4021,0.5454545454545454,0.0007443724880457758,14,20
"0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0","A_1, A_2, R_1, R_2, R_3, R_5, R_7",0.0,0.04978601030604393,0.0,0.0,1.0,1,9.0,4795,4023,0.6363636363636364,0.0003160109386675904,1,4
"0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0","A_1, A_2, R_0, R_2, R_3, R_6, R_7",0.0,0.020699887259072892,500.0,250.0,1.0240000000000001e-08,1,12.5,4999,4033,0.6363636363636364,0.0004915725712606962,2,4
"0.0, 0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_4, R_6",1.0,0.11962886627607552,1000.0,0.0,1.0,1,17.25,4746,4036,0.5454545454545454,0.000605687632446215,4,8
"1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_1, R_2, R_4, R_6, R_7",0.0,0.014184459966440922,0.0,0.0,1.0,1,13.25,4038,4038,0.7272727272727273,0.00046523832637173035,0,4
"1.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_2, R_0, R_4, R_5, R_6",0.0,0.0799118464602594,0.0,0.0,1.0,1,16.8,4972,4038,0.5454545454545454,0.0005898870855128355,5,16
"0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_2",1.0,0.16619501950404084,1000.0,0.0,1.0,1,19.827444685561773,4985,4040,0.36363636363636365,0.0006961877118293447,35,55
"1.0, 0.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_5, R_6",1.0,0.07930256936290242,1000.0,0.0,1.0,1,17.295252638254766,4695,4041,0.45454545454545453,0.0006072765578564453,27,32
"1.0, 0.0, 1.0, 0.0, 0.0","A_0, A_1, A_2, R_4, R_5",1.0,0.05661214875778602,0.0,0.0,1.0,1,18.6,4840,4047,0.45454545454545453,0.0006530892732463535,5,29
"1.0, 0.0, 0.0, 1.0","A_1, A_2, R_2, R_3",1.0,0.001300411094887381,269.1686689268564,375.08468164409334,1.3469558467631833e-09,1,19.85429569161202,4960,4048,0.36363636363636365,0.03467980582925953,23,61
"0.0, 1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_1, R_2",1.0,0.07674357983887108,0.0,0.0,1.0,2,18.631999999999998,4872,4048,0.45454545454545453,0.0013084257353898987,7,31
"1.0, 0.0, 0.0, 0.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_6",1.0,0.006777264821278935,540.9280000000001,402.2101333333334,9.500248374985908e-10,1,22.749632,4850,4059,0.5454545454545454,0.0007987925069624724,10,19
"1.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_4",1.0,0.47492821339129715,0.0,0.0,1.0,4,18.12321493254144,4997,4067,0.36363636363636365,0.0026199439770947905,18,71
"0.0, 0.0, 1.0, 1.0, 1.0, 0.0","A_0, A_1, A_2, R_1, R_2, R_6",0.0,0.16126487132016912,0.0,0.0,1.0,1,13.0,4950,4068,0.5454545454545454,0.000456460244742075,4,15
"1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_2",0.0,0.00031133863498725265,517.865941008384,429.7249740729003,6.824125885720574e-10,1,21.73134086586368,4777,4070,0.45454545454545453,0.0007630379361696609,19,35
"1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_2, R_0, R_3, R_4",0.0,0.04934699689027976,433.47200000000004,398.93333333333334,9.896881516216052e-10,1,17.148416,4926,4071,0.45454545454545453,0.0006021207818691474,10,30
"0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_0, A_2, R_0, R_1, R_2, R_6",0.0,0.042122329030192245,250.00000000000003,270.8333333333333,6.862611684033906e-09,1,17.25,4993,4102,0.5454545454545454,0.000605687632446215,4,13
"1.0, 1.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, R_1, R_3, R_6, R_7",1.0,0.011545556976297134,666.6666666666666,277.77777777777777,6.0466176e-09,1,17.666666666666668,4366,4103,0.5454545454545454,0.0006203177684956405,3,12
"0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_1, R_2, R_4, R_6, R_7",0.0,0.019106090432215728,750.0,0.0,1.0,1,19.25,4113,4113,0.8181818181818182,0.0006759122854834573,0,2
"1.0, 1.0, 0.0, 1.0, 1.0","A_1, A_2, R_0, R_1, R_7",0.0,0.0071664407663390465,303.96840755200003,345.81997049173333,2.021853354881003e-09,1,14.831357853696002,4901,4122,0.45454545454545453,0.0005207634796734903,16,32
"0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_0, R_4, R_6, R_7",1.0,0.030968128328964374,0.0,0.0,1.0,1,21.0,4458,4126,0.6363636363636364,0.0007373588568910443,1,6
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_2, R_4",1.0,0.11784345784199769,0.0,0.0,1.0,2,18.872,4850,4143,0.45454545454545453,0.001325279652118837,7,30
"0.0, 0.0, 1.0, 0.0, 0.0","A_1, R_0, R_3, R_4, R_5",0.0,0.10099077102577364,1000.0,0.0,1.0,1,19.7832192,4549,4145,0.45454545454545453,0.0006946348521398553,11,22
"1.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_1",1.0,0.004513332249499518,804.457353216,317.1707518975999,3.1155472439115156e-09,1,20.783992723177214,4968,4148,0.36363636363636365,0.010460068151585988,23,56
"1.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_0, R_5",1.0,0.10558865103267312,1000.0,0.0,1.0,1,15.081175307161699,4747,4169,0.45454545454545453,0.0005295351516696283,24,32
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_1, A_2, R_2, R_5, R_6",1.0,0.08230836366741681,1000.0,0.0,1.0,1,17.624951296,4641,4169,0.5454545454545454,0.000618853044779947,13,14
"1.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_0, A_2, R_1, R_4, R_6, R_7",1.0,0.06102251025232524,500.0,291.6666666666667,4.737683108228713e-09,1,12.5,4947,4171,0.5454545454545454,0.0004389040814827645,4,7
"1.0, 0.0, 1.0, 0.0, 1.0, 0.0","A_0, A_2, R_1, R_2, R_5, R_6",1.0,0.006146116817572199,394.24,397.99466666666666,1.0014141836403075e-09,1,19.18752,4960,4176,0.5454545454545454,0.0006737184673225738,9,17
"1.0, 1.0, 1.0, 0.0, 1.0","A_1, A_2, R_2, R_5, R_7",0.0,0.018616448728167388,523.84,397.99466666666666,1.0014141836403075e-09,2,15.998719999999999,4786,4189,0.45454545454545453,0.0011235045610399892,9,27
"1.0, 1.0, 0.0, 1.0, 1.0","A_0, A_2, R_0, R_3, R_6",0.0,0.00043488316454045337,535.4581270527999,414.0844211677867,8.214015950574071e-10,1,19.8300869656576,4901,4192,0.45454545454545453,0.0006962804884308231,17,29
"1.0, 1.0, 0.0, 1.0, 0.0","A_1, A_2, R_2, R_5, R_7",0.0,0.008925841622928088,831.0691635200001,276.15157725866663,6.226763337224463e-09,1,18.857706885120002,4952,4192,0.45454545454545453,0.0006621379615427838,15,27
"1.0, 1.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_4, R_7",1.0,0.06325772830959867,1000.0,0.0,1.0,1,20.6640879616,4968,4207,0.45454545454545453,0.0007255642037172079,14,22
"0.0, 0.0, 0.0, 0.0, 0.0","A_0, R_0, R_1, R_3, R_5",1.0,0.22789450173996484,200.0,160.0,9.5367431640625e-08,1,15.48,4985,4213,0.45454545454545453,0.0005435388145082555,6,22
"0.0, 0.0, 1.0, 0.0, 1.0","A_0, A_1, A_2, R_1, R_6",1.0,0.28119911137082126,0.0,0.0,1.0,2,18.4,4969,4213,0.45454545454545453,0.0012921336158852586,6,20
"1.0, 0.0, 1.0, 1.0, 1.0","A_0, A_1, A_2, R_2, R_5",1.0,0.0860245388480071,1000.0,0.0,1.0,1,16.09642505715712,4992,4225,0.45454545454545453,0.000565182932389416,18,26
"0.0, 0.0, 0.0, 1.0, 0.0, 0.0","A_1, A_2, R_2, R_3, R_5, R_7",1.0,0.015641120772842645,584.0,381.8666666666667,1.2315193749143088e-09,1,19.296,4947,4226,0.5454545454545454,0.0006775274525033138,7,13
"1.0, 0.0, 0.0, 0.0, 0.0","A_0, A_1, A_2, R_0, R_4",1.0,0.0853348406855771,0.0,0.0,1.0,1,19.1792,4850,4226,0.45454545454545453,0.0006734263327659389,8,28
"1.0, 0.0, 0.0, 0.0, 0.0, 1.0","A_0, A_2, R_0, R_2, R_3, R_6",0.0,0.02442233387885052,500.00000000000006,291.66666666666674,4.737683108228708e-09,1,16.5,4499,4229,0.5454545454545454,0.0005793533875572491,4,13
"1.0, 1.0, 0.0, 0.0","A_1, R_1, R_3, R_5",1.0,0.006524172702138126,429.17335990272005,432.02575226197337,6.644339644917818e-10,2,19.93673046147072,4978,4231,0.36363636363636365,0.0014000499793538012,18,46
"1.0, 0.0, 1.0, 0.0, 0.0, 1.0","A_1, A_2, R_0, R_2, R_6, R_7",1.0,0.022174402906819976,0.0,0.0,1.0,1,29.0,4960,4231,0.5454545454545454,0.0010182574690400135,1,11
"1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0","A_1, A_2, R_0, R_1, R_2, R_4, R_5",1.0,0.010358812452226014,800.0,223.33333333333334,1.7998332061237633e-08,1,26.6,4975,4248,0.6363636363636364,0.0009339878853953229,5,7
